market,bin_s,sym_i,sym_h,p_i,p_h,or_crude,or_mh,ci_lo,ci_hi
binance,5.0,HEMIUSDT,SPCXBUSDT,0.6777199074074074,0.3865162037037037,1.03472751216867,1.0905105521744418,0.9796604638629824,1.2094822935209029
binance,5.0,HEMIUSDT,SYRUPUSDT,0.6777199074074074,0.14884259259259258,2.9616874347621507,1.0452933328994893,0.8883818153190517,1.2800570118173067
binance,5.0,HEMIUSDT,TRUMPUSDT,0.6777199074074074,0.1752314814814815,0.8063080950315848,0.9784396244739398,0.8725238885801748,1.103016490168845
binance,5.0,HEMIUSDT,XPLUSDT,0.6777199074074074,0.9575231481481481,0.2606055676320034,0.9464702828964444,0.6102499045585703,1.5202644304367787
binance,5.0,HEMIUSDT,XRPUSDT,0.6777199074074074,0.7028935185185186,0.8214999258022831,1.0162392631366397,0.9391228770065696,1.1052365695562218
binance,5.0,HEMIUSDT,XVSUSDT,0.6777199074074074,0.1355324074074074,1.2595520345477769,1.404039708893209,1.1852752423055268,1.641441225985787
binance,5.0,LINKUSDT,LQTYUSDT,0.7530092592592592,0.03234953703703704,1.0523149602912414,1.1305555555555555,0.8525173513626417,1.5705149219046612
binance,5.0,LINKUSDT,PLUMEUSDT,0.7530092592592592,0.9414930555555555,1.7491238579494266,1.0543972156875383,0.9091101263492539,1.2333416144884346
binance,5.0,LINKUSDT,PYPLBUSDT,0.7530092592592592,0.02326388888888889,0.9020929376307673,0.9931501456578224,0.7863855910139415,1.3050973995462043
binance,5.0,LINKUSDT,RSRUSDT,0.7530092592592592,0.06689814814814815,1.4519541453088183,1.00642060672834,0.8691360549063584,1.1705115110566775
binance,5.0,LINKUSDT,SMHBUSDT,0.7530092592592592,0.024016203703703703,0.8736831844481734,0.9186227900757689,0.719970474296457,1.2625739333438635
binance,5.0,LINKUSDT,SOLUSDT,0.7530092592592592,0.8740162037037037,1.1861139098090117,1.1452521668796016,1.0364911840732967,1.256777386304027
binance,5.0,LINKUSDT,SPCXBUSDT,0.7530092592592592,0.3865162037037037,1.1593751915436148,1.0293377474531338,0.9478061963471411,1.107620043570431
binance,5.0,LINKUSDT,SYRUPUSDT,0.7530092592592592,0.14884259259259258,0.8291522454418382,1.114826946604049,1.0085824744063085,1.249558417074074
binance,5.0,LINKUSDT,TRUMPUSDT,0.7530092592592592,0.1752314814814815,1.2360600642589268,1.1711638256204708,1.0773842948709307,1.260377217900692
binance,5.0,LINKUSDT,XPLUSDT,0.7530092592592592,0.9575231481481481,2.4520119475114943,0.8968946465993525,0.7204865375290034,1.1549743189512123
binance,5.0,LINKUSDT,XRPUSDT,0.7530092592592592,0.7028935185185186,1.234001929627305,1.1342996099581066,1.0549627921592664,1.2229354759125928
binance,5.0,LINKUSDT,XVSUSDT,0.7530092592592592,0.1355324074074074,1.1869682063820086,1.2930379006472745,1.1248821005979475,1.486567536088276
binance,5.0,LQTYUSDT,PLUMEUSDT,0.03234953703703704,0.9414930555555555,0.8471134179110463,0.8562121075015835,0.6167733015345894,1.3502627427364473
binance,5.0,LQTYUSDT,PYPLBUSDT,0.03234953703703704,0.02326388888888889,1.6740333108919006,1.6930478710608612,1.1087629175215303,2.302497176763952
binance,5.0,LQTYUSDT,RSRUSDT,0.03234953703703704,0.06689814814814815,0.7571043511744321,0.8772385904101675,0.5564048091750119,1.2887014152380012
binance,5.0,LQTYUSDT,SMHBUSDT,0.03234953703703704,0.024016203703703703,0.888292105370598,0.8225840116885826,0.34790713542945684,1.3116770743985828
binance,5.0,LQTYUSDT,SOLUSDT,0.03234953703703704,0.8740162037037037,1.2291414464406547,1.2008936146145581,0.8728976942136334,1.8257582375149533
binance,5.0,LQTYUSDT,SPCXBUSDT,0.03234953703703704,0.3865162037037037,1.0799120831663835,1.0780184710603935,0.9101689348830153,1.2740746438844692
binance,5.0,LQTYUSDT,SYRUPUSDT,0.03234953703703704,0.14884259259259258,1.1619169118348998,1.105656583318762,0.8649663100234564,1.3904891122842287
binance,5.0,LQTYUSDT,TRUMPUSDT,0.03234953703703704,0.1752314814814815,1.0785225718194253,1.1076595267466636,0.8653219669356607,1.4544229890101164
binance,5.0,LQTYUSDT,XPLUSDT,0.03234953703703704,0.9575231481481481,0.8698962481902409,0.9369204649340473,0.6327926310017272,1.6564028966834463
binance,5.0,LQTYUSDT,XRPUSDT,0.03234953703703704,0.7028935185185186,1.2871231242875392,1.3087126374125557,1.0908064356977671,1.5883758515714015
binance,5.0,LQTYUSDT,XVSUSDT,0.03234953703703704,0.1355324074074074,1.9876431585292345,1.861151427189163,1.4906472731208895,2.3275581697275722
binance,5.0,PLUMEUSDT,PYPLBUSDT,0.9414930555555555,0.02326388888888889,0.7119748097364614,0.6344827586206897,0.48366257121742884,0.911162916948947
binance,5.0,PLUMEUSDT,RSRUSDT,0.9414930555555555,0.06689814814814815,1.4662126508805489,0.8455260642599809,0.5726648025670935,1.2301869576863058
binance,5.0,PLUMEUSDT,SMHBUSDT,0.9414930555555555,0.024016203703703703,0.6669124191938718,0.736359102244389,0.5027934918508289,1.1948280295724847
binance,5.0,PLUMEUSDT,SOLUSDT,0.9414930555555555,0.8740162037037037,1.1832480938516576,0.9924961552739037,0.7941948106026612,1.1938819126842295
binance,5.0,PLUMEUSDT,SPCXBUSDT,0.9414930555555555,0.3865162037037037,1.5134622800416686,1.075845858438721,0.9377648020402531,1.2439958644007811
binance,5.0,PLUMEUSDT,SYRUPUSDT,0.9414930555555555,0.14884259259259258,0.6783683594995924,0.8325062298992566,0.7145477940539332,1.0416690665962252
binance,5.0,PLUMEUSDT,TRUMPUSDT,0.9414930555555555,0.1752314814814815,1.1034324651340508,1.158344579397211,0.9741969210937667,1.3772325977054543
binance,5.0,PLUMEUSDT,XPLUSDT,0.9414930555555555,0.9575231481481481,3.1340002646742184,1.0568024721476783,0.8363593694611318,1.2468120332266224
binance,5.0,PLUMEUSDT,XRPUSDT,0.9414930555555555,0.7028935185185186,0.9731944016319914,0.9494988494386188,0.8393534103962002,1.0758081729911109
binance,5.0,PLUMEUSDT,XVSUSDT,0.9414930555555555,0.1355324074074074,1.107575742173337,1.1314086453882886,0.9455347482064604,1.5092304768378626
binance,5.0,PYPLBUSDT,RSRUSDT,0.02326388888888889,0.06689814814814815,0.9232809630687615,0.9402044698050405,0.5791260155334483,1.448752606367708
binance,5.0,PYPLBUSDT,SMHBUSDT,0.02326388888888889,0.024016203703703703,2.18477036251574,2.0306912991656736,1.0663339607205298,3.767544539678573
binance,5.0,PYPLBUSDT,SOLUSDT,0.02326388888888889,0.8740162037037037,1.4324067587739728,1.501633393829401,1.075832199322744,2.122869738949112
binance,5.0,PYPLBUSDT,SPCXBUSDT,0.02326388888888889,0.3865162037037037,1.131215693449736,1.0565274580730026,0.9066151813426414,1.2354097705624987
binance,5.0,PYPLBUSDT,SYRUPUSDT,0.02326388888888889,0.14884259259259258,0.904346123592997,0.9251101321585903,0.7078029691718134,1.1693813394923187
binance,5.0,PYPLBUSDT,TRUMPUSDT,0.02326388888888889,0.1752314814814815,0.9746931791541457,1.0108566406451946,0.6682236643669442,1.3804492619806452
binance,5.0,PYPLBUSDT,XPLUSDT,0.02326388888888889,0.9575231481481481,0.8436896807720862,0.9099247844432214,0.5941159765372863,1.722221652082836
binance,5.0,PYPLBUSDT,XRPUSDT,0.02326388888888889,0.7028935185185186,1.0431674129208584,1.066015372458875,0.8398036027363324,1.3924219908134416
binance,5.0,PYPLBUSDT,XVSUSDT,0.02326388888888889,0.1355324074074074,1.1221304795731661,1.125337689263052,0.8645145200635694,1.4897854756271667
binance,5.0,RSRUSDT,SMHBUSDT,0.06689814814814815,0.024016203703703703,0.9699122478609845,1.096211096075778,0.7250306883249708,1.4822753575059837
binance,5.0,RSRUSDT,SOLUSDT,0.06689814814814815,0.8740162037037037,0.8900421776423052,0.9345346972878982,0.7786159825280893,1.1242609786219797
binance,5.0,RSRUSDT,SPCXBUSDT,0.06689814814814815,0.3865162037037037,1.0526464135676172,0.8927004112767962,0.7667921718615313,1.0083089153097036
binance,5.0,RSRUSDT,SYRUPUSDT,0.06689814814814815,0.14884259259259258,0.7034182675617516,1.0325505624884737,0.8019182222621671,1.382623325073136
binance,5.0,RSRUSDT,TRUMPUSDT,0.06689814814814815,0.1752314814814815,0.8417099317158039,0.7654918765711202,0.6602722673134198,0.8826445105595186
binance,5.0,RSRUSDT,XPLUSDT,0.06689814814814815,0.9575231481481481,4.468943427260529,1.098820887142055,0.614118088231355,2.1819850914902994
binance,5.0,RSRUSDT,XRPUSDT,0.06689814814814815,0.7028935185185186,0.9887880852244219,0.9379293519433993,0.8243261291792642,1.0764780830617766
binance,5.0,RSRUSDT,XVSUSDT,0.06689814814814815,0.1355324074074074,0.8561679247233999,0.8974256211985479,0.6432145286913521,1.1638791372588442
binance,5.0,SMHBUSDT,SOLUSDT,0.024016203703703703,0.8740162037037037,1.0295002321438786,0.8988138147978243,0.7188893575056906,1.187305901766289
binance,5.0,SMHBUSDT,SPCXBUSDT,0.024016203703703703,0.3865162037037037,1.092749740861464,1.0959167440010606,0.8748937410889183,1.4436514189914047
binance,5.0,SMHBUSDT,SYRUPUSDT,0.024016203703703703,0.14884259259259258,1.9248787529467968,1.1059423363263097,0.9199278547086509,1.3555738582965016
binance,5.0,SMHBUSDT,TRUMPUSDT,0.024016203703703703,0.1752314814814815,0.8390502836118351,0.8872493191384005,0.6689031927388097,1.0960424178067454
binance,5.0,SMHBUSDT,XPLUSDT,0.024016203703703703,0.9575231481481481,2.026366515214099,1.1985413290113451,0.4580093557156712,2.7518693276045356
binance,5.0,SMHBUSDT,XRPUSDT,0.024016203703703703,0.7028935185185186,0.8937646712871187,0.9728814662890257,0.8222172635459908,1.175448776369829
binance,5.0,SMHBUSDT,XVSUSDT,0.024016203703703703,0.1355324074074074,0.6370169282346007,0.6933062630737049,0.4315389449029766,1.0209863064640274
binance,5.0,SOLUSDT,SPCXBUSDT,0.8740162037037037,0.3865162037037037,1.0465475955992936,1.0488214076000335,0.9716715681956251,1.1331281831304856
binance,5.0,SOLUSDT,SYRUPUSDT,0.8740162037037037,0.14884259259259258,1.0654618959763684,0.9449990804718494,0.8419469466198922,1.0793032271858145
binance,5.0,SOLUSDT,TRUMPUSDT,0.8740162037037037,0.1752314814814815,0.8974848405448462,0.8992406905598592,0.8119487469213293,1.0207078291983702
binance,5.0,SOLUSDT,XPLUSDT,0.8740162037037037,0.9575231481481481,1.2487433164636033,0.9310259840856279,0.729207583363961,1.165494266933056
binance,5.0,SOLUSDT,XRPUSDT,0.8740162037037037,0.7028935185185186,1.1211332650728842,1.1034895225718802,1.0117713877568264,1.2010479265123195
binance,5.0,SOLUSDT,XVSUSDT,0.8740162037037037,0.1355324074074074,1.061328513487575,1.0613463041310733,0.9023223851856577,1.258715362156426
binance,5.0,SPCXBUSDT,SYRUPUSDT,0.3865162037037037,0.14884259259259258,0.9019190530970294,1.0357431145264924,0.9299548952426336,1.1512966164631622
binance,5.0,SPCXBUSDT,TRUMPUSDT,0.3865162037037037,0.1752314814814815,1.0112476166517514,1.0285170903999081,0.9357145592378688,1.1296383517954598
binance,5.0,SPCXBUSDT,XPLUSDT,0.3865162037037037,0.9575231481481481,1.743122230752633,1.1845957823023114,0.9898636738278885,1.4156681855146114
binance,5.0,SPCXBUSDT,XRPUSDT,0.3865162037037037,0.7028935185185186,0.9911313036029357,0.9932244614315497,0.926968407592703,1.06594712022541
binance,5.0,SPCXBUSDT,XVSUSDT,0.3865162037037037,0.1355324074074074,1.1569981019981521,1.124246589118702,1.0193029255222943,1.2383680740964653
binance,5.0,SYRUPUSDT,TRUMPUSDT,0.14884259259259258,0.1752314814814815,0.9634038994722706,1.0582303020303787,0.9513694755162491,1.168995228439604
binance,5.0,SYRUPUSDT,XPLUSDT,0.14884259259259258,0.9575231481481481,0.5634182858663828,0.8289678529484062,0.6983902586728549,1.0268977815741631
binance,5.0,SYRUPUSDT,XRPUSDT,0.14884259259259258,0.7028935185185186,0.9393759736461278,1.0174279048188963,0.9334649665714562,1.1077575330775895
binance,5.0,SYRUPUSDT,XVSUSDT,0.14884259259259258,0.1355324074074074,1.2983397096426044,1.4273743401739323,1.2050603713474355,1.7039684584054928
binance,5.0,TRUMPUSDT,XPLUSDT,0.1752314814814815,0.9575231481481481,1.3796739518264083,1.2294998730642297,0.983095827577481,1.6178036282321986
binance,5.0,TRUMPUSDT,XRPUSDT,0.1752314814814815,0.7028935185185186,1.1480260337569577,1.1155209653941869,1.004814670262988,1.2435904732609568
binance,5.0,TRUMPUSDT,XVSUSDT,0.1752314814814815,0.1355324074074074,1.1366525148160187,1.1559753056134756,1.0153544482456787,1.3049560334410886
binance,5.0,XPLUSDT,XRPUSDT,0.9575231481481481,0.7028935185185186,1.330061437199076,1.095584807653888,0.9429635655036487,1.2663114952607657
binance,5.0,XPLUSDT,XVSUSDT,0.9575231481481481,0.1355324074074074,0.8747285182493006,1.0139290812979895,0.8270050034482507,1.3051639649229898
binance,5.0,XRPUSDT,XVSUSDT,0.7028935185185186,0.1355324074074074,1.1303085269834063,1.1548792205760763,1.0503185894825682,1.3026470117466789
binance,30.0,AMPUSDT,AUSDT,0.3416666666666667,0.14618055555555556,1.0524738419475261,1.0335570469798658,0.7932549821929226,1.287737044419134
binance,30.0,AMPUSDT,HEMIUSDT,0.3416666666666667,0.859375,1.1749271137026238,1.058298319327731,0.728924045039153,1.53924034179805
binance,30.0,AMPUSDT,LQTYUSDT,0.3416666666666667,0.16909722222222223,0.8708781070226853,0.875970460140125,0.7272695234400564,1.0697616907973433
binance,30.0,AMPUSDT,PYPLBUSDT,0.3416666666666667,0.12361111111111112,1.2385858226455986,1.2153801676785199,0.9827555267573539,1.4816923771070316
binance,30.0,AMPUSDT,RSRUSDT,0.3416666666666667,0.3121527777777778,0.7906585656938266,0.8816870832687238,0.7507141657123656,1.0472067476261178
binance,30.0,AMPUSDT,SMHBUSDT,0.3416666666666667,0.13194444444444445,0.8618032024450203,0.9533353275501046,0.7587390432867129,1.1960673373774573
binance,30.0,AMPUSDT,SPCXBUSDT,0.3416666666666667,0.8322916666666667,0.9063946287725703,0.8971668415529906,0.702360364283723,1.1058723280335763
binance,30.0,AMPUSDT,SYRUPUSDT,0.3416666666666667,0.5340277777777778,0.919813658439885,0.9332566168009206,0.7459410536911999,1.17544163115326
binance,30.0,AMPUSDT,TRUMPUSDT,0.3416666666666667,0.6979166666666666,1.0166283888682175,1.0685517241379312,0.8997158560064711,1.270698686733217
binance,30.0,AMPUSDT,XVSUSDT,0.3416666666666667,0.6496527777777777,1.1522463834602563,1.0141654416677803,0.8481606374274737,1.183635030579843
binance,30.0,AUSDT,HEMIUSDT,0.14618055555555556,0.859375,0.512523100500323,1.0935720097640358,0.8120287176790796,1.6124279059449864
binance,30.0,AUSDT,LQTYUSDT,0.14618055555555556,0.16909722222222223,0.9188391175679311,0.9786490683229813,0.6801038127390284,1.3313327525805316
binance,30.0,AUSDT,PYPLBUSDT,0.14618055555555556,0.12361111111111112,0.9734514842711564,1.1423570595099184,0.7922063598391423,1.6668888888888889
binance,30.0,AUSDT,RSRUSDT,0.14618055555555556,0.3121527777777778,2.2011663105413106,1.895107632093933,1.0073259958122214,3.052551747114016
binance,30.0,AUSDT,SMHBUSDT,0.14618055555555556,0.13194444444444445,0.5749018423437028,0.8015028177833439,0.5124424206903525,1.1540630473064146
binance,30.0,AUSDT,SPCXBUSDT,0.14618055555555556,0.8322916666666667,0.8354997568093385,0.9170237631476432,0.670125557783128,1.3726761391694577
binance,30.0,AUSDT,SYRUPUSDT,0.14618055555555556,0.5340277777777778,0.6335969685071269,0.9608273268567845,0.7108350237679176,1.290121231339643
binance,30.0,AUSDT,TRUMPUSDT,0.14618055555555556,0.6979166666666666,1.1007899356348743,1.0297860817763336,0.7828506372814807,1.3959338305678253
binance,30.0,AUSDT,XVSUSDT,0.14618055555555556,0.6496527777777777,0.6654445432018962,0.6388728044779,0.3440486154116396,1.1269043808346901
binance,30.0,HEMIUSDT,LQTYUSDT,0.859375,0.16909722222222223,1.1724551760554929,0.9476896251089801,0.47853413462556443,1.766176875275187
binance,30.0,HEMIUSDT,PYPLBUSDT,0.859375,0.12361111111111112,1.2187896650388315,0.6519396551724138,0.383938026255126,1.0820551345132197
binance,30.0,HEMIUSDT,RSRUSDT,0.859375,0.3121527777777778,0.384707534699273,0.9338235294117647,0.719109267927068,1.2520458007734192
binance,30.0,HEMIUSDT,SMHBUSDT,0.859375,0.13194444444444445,2.944003091853824,0.8017429193899782,0.40280545853023775,1.3153765059028972
binance,30.0,HEMIUSDT,SPCXBUSDT,0.859375,0.8322916666666667,1.3615346778160353,1.394273127753304,0.9177148968801266,2.3736863805269093
binance,30.0,HEMIUSDT,SYRUPUSDT,0.859375,0.5340277777777778,5.628282151320041,1.1536731634182908,0.8859241528153885,1.525024218721969
binance,30.0,HEMIUSDT,TRUMPUSDT,0.859375,0.6979166666666666,0.6208791208791209,0.8250283125707812,0.6201370244342237,1.1185656833677984
binance,30.0,HEMIUSDT,XVSUSDT,0.859375,0.6496527777777777,0.988806556346879,0.9520766773162939,0.7125160506117267,1.3451347708894872
binance,30.0,LQTYUSDT,PYPLBUSDT,0.16909722222222223,0.12361111111111112,1.2623819163292846,1.2640105078809107,0.9752349826073413,1.7237885163229072
binance,30.0,LQTYUSDT,RSRUSDT,0.16909722222222223,0.3121527777777778,0.7690150182309595,0.8723352119578535,0.63971261157276,1.1187456432992458
binance,30.0,LQTYUSDT,SMHBUSDT,0.16909722222222223,0.13194444444444445,1.105078539669841,1.0107286544479215,0.7168042200482561,1.3835270091636995
binance,30.0,LQTYUSDT,SPCXBUSDT,0.16909722222222223,0.8322916666666667,1.087980967195864,1.1598700830025261,0.9180384950791081,1.5586682013730855
binance,30.0,LQTYUSDT,SYRUPUSDT,0.16909722222222223,0.5340277777777778,1.039823725281765,0.8996110841030627,0.7247991375752486,1.1193145177810553
binance,30.0,LQTYUSDT,TRUMPUSDT,0.16909722222222223,0.6979166666666666,0.8819644726240409,0.8840250142126208,0.7516914427878191,1.0773946700264592
binance,30.0,LQTYUSDT,XVSUSDT,0.16909722222222223,0.6496527777777777,1.5558037499000559,1.485880179466878,1.2017409821023892,1.8477616456389323
binance,30.0,PYPLBUSDT,RSRUSDT,0.12361111111111112,0.3121527777777778,1.0746913580246913,1.1731663685152056,0.8508168787728927,1.617604732018752
binance,30.0,PYPLBUSDT,SMHBUSDT,0.12361111111111112,0.13194444444444445,1.4969800066752081,1.4944237918215613,1.1070179841491403,2.0063218133434373
binance,30.0,PYPLBUSDT,SPCXBUSDT,0.12361111111111112,0.8322916666666667,1.0908440629470673,1.0775156475686085,0.7475217096623884,1.4877422770590671
binance,30.0,PYPLBUSDT,SYRUPUSDT,0.12361111111111112,0.5340277777777778,1.011482306359812,1.1509364671318398,0.857508571230159,1.5091156961518237
binance,30.0,PYPLBUSDT,TRUMPUSDT,0.12361111111111112,0.6979166666666666,0.7850067128705686,0.8271921641791045,0.5945142685483163,1.1868032806062951
binance,30.0,PYPLBUSDT,XVSUSDT,0.12361111111111112,0.6496527777777777,1.2372251748251748,1.280794291033199,1.0103541627671,1.662646638384211
binance,30.0,RSRUSDT,SMHBUSDT,0.3121527777777778,0.13194444444444445,0.8327519076591711,0.9815590947191953,0.7346252163028641,1.2891666432833857
binance,30.0,RSRUSDT,SPCXBUSDT,0.3121527777777778,0.8322916666666667,1.0327452300417064,0.7347781217750258,0.5292592571779235,0.9980608719136576
binance,30.0,RSRUSDT,SYRUPUSDT,0.3121527777777778,0.5340277777777778,0.6381987577639752,1.5679766330323952,1.2250171331795876,2.063054920178114
binance,30.0,RSRUSDT,TRUMPUSDT,0.3121527777777778,0.6979166666666666,1.1826010286554005,1.0681899321670831,0.8323256544917329,1.361628901572226
binance,30.0,RSRUSDT,XVSUSDT,0.3121527777777778,0.6496527777777777,0.43216189272310257,0.32216685123661865,0.19040239521800906,0.5334510368864853
binance,30.0,SMHBUSDT,SPCXBUSDT,0.13194444444444445,0.8322916666666667,0.8763775754671778,1.013608634443923,0.7335422956212461,1.4182260229539636
binance,30.0,SMHBUSDT,SYRUPUSDT,0.13194444444444445,0.5340277777777778,2.419520213174225,1.12274678111588,0.8248121942356309,1.5643440417138241
binance,30.0,SMHBUSDT,TRUMPUSDT,0.13194444444444445,0.6979166666666666,0.9970100909430671,1.1028999064546303,0.8914271492732097,1.3624546593145623
binance,30.0,SMHBUSDT,XVSUSDT,0.13194444444444445,0.6496527777777777,1.100813774283162,1.3550127804600964,0.6393167755401362,3.4766973096731575
binance,30.0,SPCXBUSDT,SYRUPUSDT,0.8322916666666667,0.5340277777777778,0.7609311740890689,1.0274579273693536,0.8094451080667439,1.331667028985507
binance,30.0,SPCXBUSDT,TRUMPUSDT,0.8322916666666667,0.6979166666666666,1.012966804979253,1.0424052052950417,0.8248415002088809,1.3547660316403152
binance,30.0,SPCXBUSDT,XVSUSDT,0.8322916666666667,0.6496527777777777,1.3167357698607698,1.3883100381194409,1.0678367886435818,1.8137904363873207
binance,30.0,SYRUPUSDT,TRUMPUSDT,0.5340277777777778,0.6979166666666666,0.8792748711919499,0.9972337482710928,0.8532300747637185,1.1981914673211123
binance,30.0,SYRUPUSDT,XVSUSDT,0.5340277777777778,0.6496527777777777,0.8256144236560393,0.7954868234180211,0.6082556464076517,1.0957898597880458
binance,30.0,TRUMPUSDT,XVSUSDT,0.6979166666666666,0.6496527777777777,1.1235067988308554,1.14006968641115,0.9113350712959674,1.4981059443263522
hose,5.0,BID,CTG,0.38813349814585907,0.3936959208899876,1.892008031374904,1.8262099703168297,1.3219734499916327,2.443375757015804
hose,5.0,BID,DCM,0.38813349814585907,0.1526576019777503,1.0861162646876932,1.0790631527487666,0.8413835664265452,1.3516430329396871
hose,5.0,BID,DIG,0.38813349814585907,0.26637824474660077,0.9570902750871755,1.0036736095713832,0.7762138583526044,1.345260538192356
hose,5.0,BID,DXG,0.38813349814585907,0.42336217552533995,1.0903954802259888,1.1715460166397063,0.926088941226227,1.5272898360007594
hose,5.0,BID,FPT,0.38813349814585907,0.5482076637824475,1.5736929460580913,1.311785410292392,1.0925524740650254,1.5378615012440764
hose,5.0,BID,GAS,0.38813349814585907,0.2107540173053152,1.2539597488051095,1.3265432172797158,1.0677138370794736,1.659949548222744
hose,5.0,BID,GEX,0.38813349814585907,0.4925834363411619,1.3066796684544124,1.1776038424537378,1.0033341917466425,1.4175128071855179
hose,5.0,BID,HHV,0.38813349814585907,0.12299134734239803,1.744413894590094,1.5124449250623364,1.0077987848280665,2.4237956679458623
hose,5.0,BID,HPG,0.38813349814585907,0.6631644004944376,1.3519929110645332,1.225824080998677,1.02330995570757,1.5038843491525826
hose,5.0,BID,HSG,0.38813349814585907,0.1273176761433869,1.150369003690037,0.9701553821883168,0.651826459332283,1.4328716953324279
hose,5.0,BID,KDH,0.38813349814585907,0.20395550061804696,1.1891026670521099,1.2053620799519718,0.9216757495118693,1.6619720206392088
hose,5.0,BID,MBB,0.38813349814585907,0.5587144622991347,1.4533967261239988,1.4547218372599484,1.2286350784129962,1.714250034860362
hose,5.0,BID,MSN,0.38813349814585907,0.37824474660074164,1.5600342172797264,1.4733410352737792,1.2732249988473754,1.7711308723639694
hose,5.0,BID,MWG,0.38813349814585907,0.25092707045735474,1.3042051143020363,1.2108625754023776,1.050418925508356,1.4199210425312667
hose,5.0,BID,NLG,0.38813349814585907,0.20395550061804696,0.8918301671338109,1.0064755742347733,0.7686638071424274,1.2518634862256415
hose,5.0,BID,POW,0.38813349814585907,0.19592088998763907,1.1580209241499564,1.1042346848513118,0.8949237892446388,1.3784170335796908
hose,5.0,BID,PVD,0.38813349814585907,0.16625463535228677,0.9377202493900786,0.8469323688348207,0.7040975171787753,1.0375163600443906
hose,5.0,BID,REE,0.38813349814585907,0.08899876390605686,1.2513274336283187,1.1995712973359192,0.8328376052551574,1.6413241043324842
hose,5.0,BID,SBT,0.38813349814585907,0.12299134734239803,1.1205973513665821,1.135868120180803,0.7673011569110058,1.574584678486849
hose,5.0,BID,SHB,0.38813349814585907,0.6180469715698393,1.6002126528442318,1.3647775767447254,1.056011230707028,1.7187138015356245
hose,5.0,BID,SSI,0.38813349814585907,0.7360939431396786,1.5277087976228378,1.2990244760308693,1.0490269560372079,1.7118841734498382
hose,5.0,BID,STB,0.38813349814585907,0.28986402966625463,1.6246136165491005,1.701673381163553,1.3998383527583294,2.1275826727138654
hose,5.0,BID,TCB,0.38813349814585907,0.711372064276885,1.280796611696855,1.3524955477840424,1.0878459782581282,1.691568180832476
hose,5.0,BID,TCH,0.38813349814585907,0.22867737948084055,1.3259467040673212,1.270323880206865,1.1089770168827975,1.5160822913564418
hose,5.0,BID,VCB,0.38813349814585907,0.4276885043263288,1.487014449843916,1.409991360276471,1.08703730190033,1.8318597009562678
hose,5.0,BID,VIX,0.38813349814585907,0.7027194066749073,1.6884868765031893,1.3978037496956413,1.0738569156048452,1.7351413119819499
hose,5.0,BID,VND,0.38813349814585907,0.4252163164400494,1.2231823339443135,1.1822778781639143,0.98568017023299,1.4282155099957154
hose,5.0,BID,VNM,0.38813349814585907,0.5006180469715699,1.2267478419939404,1.3710024056491952,1.1362674916094826,1.6326629367633894
hose,5.0,BID,VPB,0.38813349814585907,0.4431396786155748,1.5850914205344586,1.6266437600746584,1.3191121804492394,2.0169739747717337
hose,5.0,CTG,DCM,0.3936959208899876,0.1526576019777503,0.7622893531101965,0.788472460365969,0.5861924164139868,1.0314405311169628
hose,5.0,CTG,DIG,0.3936959208899876,0.26637824474660077,0.9396505033770868,1.046500637351393,0.8410941509872253,1.2698374498886695
hose,5.0,CTG,DXG,0.3936959208899876,0.42336217552533995,1.1636630802596908,1.0773860363491907,0.8373941919440613,1.3468134928502316
hose,5.0,CTG,FPT,0.3936959208899876,0.5482076637824475,1.2836855913217782,1.2410051071937653,0.9728526618305178,1.5780501066889894
hose,5.0,CTG,GAS,0.3936959208899876,0.2107540173053152,1.2934914446610353,1.2709804610704127,1.0157949225334346,1.633664426723804
hose,5.0,CTG,GEX,0.3936959208899876,0.4925834363411619,0.9616386916087385,0.9173116408928231,0.8264240375325902,1.0348494602749396
hose,5.0,CTG,HHV,0.3936959208899876,0.12299134734239803,0.815389032443296,0.8070655812334305,0.5954609389217903,1.0799628064738478
hose,5.0,CTG,HPG,0.3936959208899876,0.6631644004944376,1.1177656862372056,1.122537911153049,0.9204165395287413,1.3818119738359123
hose,5.0,CTG,HSG,0.3936959208899876,0.1273176761433869,0.9520221262664748,0.9370072228042122,0.7941684989091734,1.1037829457026078
hose,5.0,CTG,KDH,0.3936959208899876,0.20395550061804696,1.0336633663366337,1.0241162343900096,0.8273311632211227,1.2827804550194652
hose,5.0,CTG,MBB,0.3936959208899876,0.5587144622991347,1.6147016207837719,1.6742598222251592,1.4318527041119937,1.9971316002599293
hose,5.0,CTG,MSN,0.3936959208899876,0.37824474660074164,1.1796278274204488,1.19858077153507,0.9783651806560517,1.424599134279765
hose,5.0,CTG,MWG,0.3936959208899876,0.25092707045735474,1.6761652356754861,1.6571236159183098,1.3727989068550237,2.0430334995952997
hose,5.0,CTG,NLG,0.3936959208899876,0.20395550061804696,0.9543707138027625,1.0199704860099803,0.7173404911526731,1.3144167307395984
hose,5.0,CTG,POW,0.3936959208899876,0.19592088998763907,1.3861906787672529,1.35753546298586,1.129875125075247,1.7517145978777648
hose,5.0,CTG,PVD,0.3936959208899876,0.16625463535228677,1.3198329143096585,1.2829390636611344,0.9855520076338123,1.6081280941764555
hose,5.0,CTG,REE,0.3936959208899876,0.08899876390605686,1.0424950797284813,1.0616828180279956,0.7132833443368428,1.5144396627452517
